n_trivially_balanced,n_trivial_pairs,n_concordance_modules,n_unbounded_pairs,validation_passed,concordance_tolerance,n_total_optimizations,n_other_error_pairs,n_balanced,n_numerical_error_pairs,balanced_threshold,cv_epsilon,n_metabolites,batch_size,n_concordant_inferred,sample_size,n_trivially_balanced_complexes,n_candidate_pairs,n_burnin,n_resource_limit_pairs,use_unidirectional_constraints,filename,batches_completed,elapsed_time,n_balanced_complexes,n_trivially_concordant,n_complexes,batch_results_concordant_count,model_name,use_transitivity,cv_threshold,n_balanced_total,n_concordant_found,n_infeasible_pairs,n_workers,n_non_concordant_pairs,n_timeout_pairs,n_infeasible_or_unbounded_pairs,objective_bound,n_candidates_skipped_by_transitivity,min_valid_samples,n_concordant_opt,n_reactions,seed,n_chains,n_concordant_total,id,old_species_id,Species name,Common synonym,Major clade,Family,Genus,Strain sequenced,NRRL,CBS,JCM,Other collection/strain ID,Genome accession,Resouce,Strain status,Type species,No. contigs/scaffolds,No. genes,Coverage,Assembly size,N50,GC%,Heterozygosity,CUG usage,BUSCO Complete,BUSCO Duplicated,BUSCO Fragmented,BUSCO Missing,Reference,Note
96,667,510,0,True,0.01,3402,19,100,0,1e-08,1e-16,1455,100000,4882,1000,96,1497,50,0,False,kinetic_results_Cyberlindnera_jadinii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,157.40062999725342,100,667,4018,649,Cyberlindnera_jadinii,True,0.01,100,4864,0,63,848,0,0,none,92,10,649,3503,42,1,5531,221.0,Cyberlindnera_jadinii,Cyberlindnera jadinii,,Phaffomycetaceae,Phaffomycetaceae,Cyberlindnera,NRRL Y-1542,Y-1542,1600.0,3617.0,,JGI,Public,Type,No,76.0,5860.0,Unknown,13018415.0,700888.0,44.5,Unknown,Leu,1663.0,27.0,54.0,15.0,"Riley R, et al. Comparative genomics of biotechnologically important yeasts. Proc Natl Acad Sci USA 113:9882-7 (2016).",
108,764,527,0,True,0.01,4472,25,109,0,1e-08,1e-16,1579,100000,6672,1000,108,2014,50,0,False,kinetic_results_Debaryomyces_hansenii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,196.3674168586731,109,764,4225,857,Debaryomyces_hansenii,True,0.01,109,6765,1,63,1157,0,0,none,63,10,857,3651,42,1,7529,136.0,Debaryomyces_hansenii,Debaryomyces hansenii,,CUG-Ser1,Debaryomycetaceae,Debaryomyces,CBS 767,Y-7426,767.0,1990.0,,Genolevures,Public,Type,Yes,7.0,5806.0,Unknown,12152486.0,2007515.0,36.35,Unknown,Ser,1734.0,8.0,12.0,5.0,"Dujon B, et al. Genome evolution in yeasts. Nature. 2004 Jul 1;430(6995):35–44.",
108,689,477,0,True,0.01,3632,23,109,0,1e-08,1e-16,1437,100000,6235,1000,108,1629,50,0,False,kinetic_results_Dekkera_bruxellensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,140.11558198928833,109,689,3782,672,Dekkera_bruxellensis,True,0.01,109,6218,0,63,957,0,0,none,95,10,672,3290,42,1,6907,68.0,Dekkera_bruxellensis,Brettanomyces bruxellensis,Dekkera bruxellensis,Pichiaceae,Pichiaceae,Brettanomyces,CBS 2499,,2499.0,,,JGI,Public,Reference,Yes,84.0,5600.0,Unknown,13385232.0,1792735.0,39.94,Unknown,Leu,1516.0,27.0,121.0,95.0,"Piškur J, et al. The genome of wine yeast Dekkera bruxellensis provides a tool to explore its food-related properties. Int. J. Food Microbiol. 157, 202–209 (2012).",
102,681,437,0,True,0.01,3814,16,102,0,1e-08,1e-16,1427,100000,6753,1000,102,1764,50,0,False,kinetic_results_Eremothecium_coryli_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,137.00975799560547,102,681,3833,734,Eremothecium_coryli,True,0.01,102,6806,0,63,1030,0,0,none,86,10,734,3334,42,1,7487,264.0,Eremothecium_coryli,Eremothecium coryli,,Saccharomycetaceae,Saccharomycetaceae,Eremothecium,CBS 5749,,5749.0,,,NCBI,Public,Reference,No,19.0,4439.0,Unknown,9094934.0,1035239.0,41.58,Unknown,Leu,1677.0,4.0,40.0,38.0,"Wendland J, et al. Chromosome number reduction in Eremothecium coryli by two telomere-to-telomere fusions. Genome Biol Evol 6, 1186–1198 (2014).",
91,754,468,0,True,0.01,3838,29,95,0,1e-08,1e-16,1473,100000,6605,1000,91,1856,50,0,False,kinetic_results_Eremothecium_cymbalariae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,142.80671191215515,95,754,3880,793,Eremothecium_cymbalariae,True,0.01,95,6644,0,63,1063,0,0,none,72,10,793,3405,42,1,7398,265.0,Eremothecium_cymbalariae,Eremothecium cymbalariae,,Saccharomycetaceae,Saccharomycetaceae,Eremothecium,DBVPG 7215,,,,DBVPG 7215,NCBI,Public,Reference,Yes,8.0,4471.0,Unknown,9669424.0,1193613.0,40.32,Unknown,Leu,1661.0,2.0,63.0,33.0,"Wendland J, et al. Chromosome number reduction in Eremothecium coryli by two telomere-to-telomere fusions. Genome Biol Evol 6, 1186–1198 (2014).",
94,707,468,0,True,0.01,4198,31,98,0,1e-08,1e-16,1433,100000,6713,1000,94,1953,50,0,False,kinetic_results_Eremothecium_gossypii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,136.87727808952332,98,707,3754,862,Eremothecium_gossypii,True,0.01,98,6868,0,63,1091,0,0,none,68,10,862,3288,42,1,7575,266.0,Eremothecium_gossypii,Eremothecium gossypii,Ashbya gossypii,Saccharomycetaceae,Saccharomycetaceae,Eremothecium,ATCC 10895,Y-1056,109.51,,ATCC 10895,Genolevures,Public,Reference,No,7.0,4327.0,Unknown,9095748.0,1519140.0,51.79,Unknown,Leu,1699.0,3.0,31.0,26.0,"Dietrich FS, et al. The Ashbya gossypii Genome as a Tool for Mapping the Ancient Saccharomyces cerevisiae Genome. Science. 2004 Apr 9;304(5668):304–7. ",
75,684,456,0,True,0.01,2946,14,75,0,1e-08,1e-16,1307,100000,6004,1000,75,1400,50,0,False,kinetic_results_Eremothecium_sinecaudum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,116.84115195274352,75,684,3385,583,Eremothecium_sinecaudum,True,0.01,75,5903,0,63,817,0,0,none,54,10,583,3062,42,1,6587,267.0,Eremothecium_sinecaudum,Eremothecium sinecaudum,Holleya sinecauda,Saccharomycetaceae,Saccharomycetaceae,Eremothecium,ATCC 58844,Y-17231,8199.0,,ATCC 58844,NCBI,Public,Type,No,8.0,4314.0,Unknown,8948761.0,1398029.0,40.15,Unknown,Leu,1642.0,4.0,57.0,56.0,Dietrich FS. GenBank Accession ID: GCA_001548555.1 (2016).,
109,739,542,0,True,0.01,3386,28,112,0,1e-08,1e-16,1551,100000,5949,1000,109,1520,50,0,False,kinetic_results_Fusarium_graminearum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,153.60020804405212,112,739,4161,586,Fusarium_graminearum,True,0.01,112,5796,0,63,934,0,0,none,49,10,586,3673,42,1,6535,,Fusarium_graminearum,Fusarium graminearum,,Outgroup,Outgroup,Outgroup,,,,,,,,,,,,,,,,,,1733.0,3.0,14.0,9.0,"Cuomo CA, et al. The Fusarium graminearum genome reveals a link between localized polymorphism and pathogen specialization. Science, (2007)",
110,810,510,0,True,0.01,4200,32,120,0,1e-08,1e-16,1622,100000,6521,1000,110,2002,50,0,False,kinetic_results_Geotrichum_candidum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,196.7958550453186,120,810,4296,733,Geotrichum_candidum,True,0.01,120,6444,0,63,1269,0,0,none,84,10,733,3729,42,1,7254,20.0,Geotrichum_candidum,Geotrichum candidum,Galactomyces candidus,Dipodascaceae/Trichomonascaceae,Dipodascaceae,Geotrichum,CLIB 918,,,,CLIB 918,NCBI,Public,Reference,Yes,28.0,7139.0,Unknown,24836057.0,1159651.0,41.8,Unknown,Leu,1431.0,178.0,97.0,53.0,"Morel G, et al. Differential gene retention as an evolutionary mechanism to generate biodiversity and adaptation in yeasts. Sci Rep 5: 11571 (2015).",
89,580,376,0,True,0.01,3772,25,93,0,1e-08,1e-16,1264,100000,5641,1000,89,1735,50,0,False,kinetic_results_Hanseniaspora_uvarum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,117.9221489429474,93,580,3465,511,Hanseniaspora_uvarum,True,0.01,93,5572,0,63,1224,0,0,none,100,10,511,3014,42,1,6152,254.0,Hanseniaspora_uvarum,Hanseniaspora uvarum,,Saccharomycodaceae,Saccharomycodaceae,Hanseniaspora,DSMZ 2768,,,,DSMZ 2768,NCBI,Public,Reference,No,335.0,4256.0,Unknown,9503661.0,251359.0,32.57,Unknown,Leu,1026.0,15.0,131.0,587.0,"Chen K, et al. Genbank Accession IDs: JPPO02000001-JPPO02000041 (2014).",
89,609,418,0,True,0.01,2768,27,93,0,1e-08,1e-16,1317,100000,5708,1000,89,1277,50,0,False,kinetic_results_Hanseniaspora_valbyensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,122.29627585411072,93,609,3608,527,Hanseniaspora_valbyensis,True,0.01,93,5626,0,63,750,0,0,none,54,10,527,3148,42,1,6235,255.0,Hanseniaspora_valbyensis,Hanseniaspora valbyensis,,Saccharomycodaceae,Saccharomycodaceae,Hanseniaspora,NRRL Y-1626,Y-1626,479.0,2182.0,,JGI,Public,Type,Yes,647.0,5010.0,Unknown,11464179.0,332595.0,26.71,Unknown,Leu,980.0,8.0,154.0,617.0,"Riley R, et al. Comparative genomics of biotechnologically important yeasts. Proc Natl Acad Sci USA 113:9882-7 (2016).",
93,673,465,0,True,0.01,3352,32,98,0,1e-08,1e-16,1404,100000,5530,1000,93,1558,50,0,False,kinetic_results_Hanseniaspora_vinae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,135.7950358390808,98,673,3826,545,Hanseniaspora_vinae,True,0.01,98,5402,0,63,1013,0,0,none,50,10,545,3337,42,1,6075,256.0,Hanseniaspora_vinae,Hanseniaspora vineae,,Saccharomycodaceae,Saccharomycodaceae,Hanseniaspora,T02/19AF,,,,T02/19AF,,Public,Reference,No,305.0,4661.0,Unknown,11383302.0,83174.0,37.41,Unknown,Leu,1508.0,1.0,112.0,138.0,"Giorello FM, et al. Genome Sequence of the Native Apiculate Wine Yeast Hanseniaspora vineae T02/19AF. Genome Announc 2, (2014).",
100,711,517,0,True,0.01,3472,25,104,0,1e-08,1e-16,1459,100000,5963,1000,100,1552,50,0,False,kinetic_results_Hyphopichia_burtonii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,138.9007420539856,104,711,3816,619,Hyphopichia_burtonii,True,0.01,104,5871,0,63,933,0,0,none,57,10,619,3407,42,1,6582,137.0,Hyphopichia_burtonii,Hyphopichia burtonii,,CUG-Ser1,Debaryomycetaceae,Hyphopichia,NRRL Y-1933,Y-1933,2352.0,3708.0,,JGI,Public,Type,Yes,27.0,5189.0,Unknown,12403110.0,1853527.0,34.99,Unknown,Ser,1696.0,11.0,38.0,14.0,"Riley R, et al. Comparative genomics of biotechnologically important yeasts. Proc Natl Acad Sci USA 113:9882-7 (2016).",
104,790,495,0,True,0.01,4198,46,108,0,1e-08,1e-16,1605,100000,6623,1000,104,2004,50,0,False,kinetic_results_Kazachstania_africana_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,165.1668257713318,108,790,4294,913,Kazachstania_africana,True,0.01,108,6746,0,63,1091,0,0,none,54,10,913,3703,42,1,7536,268.0,Kazachstania_africana,Kazachstania africana,,Saccharomycetaceae,Saccharomycetaceae,Kazachstania,CBS 2517,Y-8276,2517.0,,,JGI,Public,Type,No,12.0,5122.0,Unknown,11130140.0,1026673.0,36.29,Unknown,Leu,1611.0,67.0,46.0,35.0,"Gordon JL, et al. Evolutionary erosion of yeast sex chromosomes by mating-type switching accidents. Proc. Natl. Acad. Sci. U.S.A. 108, 20024–20029 (2011).",
113,776,484,0,True,0.01,3994,29,130,0,1e-08,1e-16,1583,100000,6722,1000,113,1873,50,0,False,kinetic_results_Kazachstania_naganishii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,154.61084389686584,130,776,4074,829,Kazachstania_naganishii,True,0.01,130,6775,0,63,1044,0,0,none,59,10,829,3570,42,1,7551,269.0,Kazachstania_naganishii,Kazachstania naganishii,,Saccharomycetaceae,Saccharomycetaceae,Kazachstania,CBS 8797,Y-48838,8797.0,,,Genolevures,Public,Type,No,13.0,4925.0,Unknown,10845821.0,856010.0,45.89,Unknown,Leu,1648.0,63.0,30.0,18.0,"Gordon JL, et al. Evolutionary erosion of yeast sex chromosomes by mating-type switching accidents. Proc. Natl. Acad. Sci. U.S.A. 108, 20024–20029 (2011).",
106,739,475,0,True,0.01,3856,30,110,0,1e-08,1e-16,1541,100000,7042,1000,106,1818,50,0,False,kinetic_results_Kluyveromyces_lactis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,183.0211398601532,110,739,4142,826,Kluyveromyces_lactis,True,0.01,110,7129,0,63,992,0,0,none,91,10,826,3577,42,1,7868,270.0,Kluyveromyces_lactis,Kluyveromyces lactis,,Saccharomycetaceae,Saccharomycetaceae,Kluyveromyces,CBS 2359,Y-1140,2359.0,22014.0,,Genolevures,Public,Reference,No,6.0,4962.0,Unknown,10689156.0,1753957.0,38.76,Unknown,Leu,1707.0,7.0,26.0,19.0,"Dujon B, et al. Genome evolution in yeasts. Nature. 2004 Jul 1;430(6995):35–44.",
106,747,455,0,True,0.01,4150,43,112,0,1e-08,1e-16,1555,100000,6991,1000,106,1982,50,0,False,kinetic_results_Kluyveromyces_marxianus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,158.06069087982178,112,747,4149,826,Kluyveromyces_marxianus,True,0.01,112,7070,0,63,1156,0,0,none,54,10,826,3576,42,1,7817,271.0,Kluyveromyces_marxianus,Kluyveromyces marxianus,,Saccharomycetaceae,Saccharomycetaceae,Kluyveromyces,DMB1,,,,DMB1,NCBI,Public,Reference,Yes,36.0,5110.0,Unknown,11165408.0,1416405.0,40.09,Unknown,Leu,1687.0,8.0,47.0,17.0,"Suzuki T, et al. Draft Genome Sequence of Kluyveromyces marxianus Strain DMB1, Isolated from Sugarcane Bagasse Hydrolysate. Genome Announc 2, (2014).",
90,691,581,0,True,0.01,4236,12,93,0,1e-08,1e-16,1400,100000,6365,1000,90,1755,50,0,False,kinetic_results_Komagataella_pastoris_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,134.75639390945437,93,691,3764,713,Komagataella_pastoris,True,0.01,93,6387,0,63,1042,0,0,none,109,10,713,3321,42,1,7078,69.0,Komagataella_pastoris,Komagataella pastoris,,Pichiaceae,Saccharomycetales incertae sedis,Komagataella,GS115,,,,GS115,NCBI,Public,Reference,Yes,4.0,4831.0,Unknown,9216378.0,2394163.0,41.13,Unknown,Leu,1687.0,9.0,36.0,27.0,"Love KR, et al. Comparative genomics and transcriptomics of Pichia pastoris. BMC Genomics 2016 Aug 5;17:550.",
104,779,571,0,True,0.01,4344,32,105,0,1e-08,1e-16,1603,100000,6310,1000,104,1952,50,0,False,kinetic_results_Kuraishia_capsulata_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,201.50237607955933,105,779,4314,711,Kuraishia_capsulata,True,0.01,105,6242,0,63,1241,0,0,none,95,10,711,3728,42,1,7021,70.0,Kuraishia_capsulata,Kuraishia capsulata,,Pichiaceae,Saccharomycetales incertae sedis,Kuraishia,CBS 1993,Y-1842,1993.0,1991.0,,Genolevures,Public,Type,Yes,7.0,5553.0,Unknown,11371246.0,1678882.0,45.65,Unknown,Leu,1633.0,10.0,89.0,27.0,"Morales L, et al. Complete DNA sequence of Kuraishia capsulata illustrates novel genomic features among budding yeasts (Saccharomycotina). Genome Biol Evol. 2013;5(12):2524–39. ",
111,746,474,0,True,0.01,3710,22,115,0,1e-08,1e-16,1514,100000,6578,1000,111,1778,50,0,False,kinetic_results_Lachancea_cidri_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,144.3127579689026,115,746,3910,760,Lachancea_cidri,True,0.01,115,6592,0,63,1018,0,0,none,80,10,760,3434,42,1,7338,272.0,Lachancea_cidri,Lachancea cidri,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 2950,Y-12635,2950.0,,,Genolevures,Public,Reference,No,8.0,4740.0,Unknown,10147735.0,1743998.0,41.26,Unknown,Leu,1718.0,1.0,31.0,9.0,"Vakirlis N, et al. Reconstruction of ancestral chromosome architecture and gene repertoire reveals principles of genome evolution in a model yeast genus. Genome Res. 2016 Jul;26(7):918-32. doi: 10.1101/gr.204420.116. Epub 2016 May 31.",
109,742,499,0,True,0.01,3786,20,113,0,1e-08,1e-16,1580,100000,6266,1000,109,1760,50,0,False,kinetic_results_Lachancea_dasiensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,163.3302459716797,113,742,4249,722,Lachancea_dasiensis,True,0.01,113,6246,0,63,1038,0,0,none,58,10,722,3685,42,1,6988,273.0,Lachancea_dasiensis,Lachancea dasiensis,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 10888,,10888.0,,,Genolevures,Public,Type,No,8.0,4889.0,Unknown,10701617.0,1410526.0,45.16,Unknown,Leu,1702.0,4.0,42.0,11.0,"Vakirlis N, et al. Reconstruction of ancestral chromosome architecture and gene repertoire reveals principles of genome evolution in a model yeast genus. Genome Res. 2016 Jul;26(7):918-32. doi: 10.1101/gr.204420.116. Epub 2016 May 31.",
107,737,489,0,True,0.01,3728,24,111,0,1e-08,1e-16,1509,100000,6629,1000,107,1731,50,0,False,kinetic_results_Lachancea_fantastica_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,173.68488192558289,111,737,3930,744,Lachancea_fantastica,True,0.01,111,6636,0,63,987,0,0,none,60,10,744,3448,42,1,7373,274.0,Lachancea_fantastica,Lachancea fantastica nom. nud.,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 6924,Y-17216,6924.0,,,Genolevures,Public,Reference,No,7.0,5002.0,Unknown,11336659.0,2184418.0,44.49,Unknown,Leu,1711.0,2.0,34.0,12.0,"Vakirlis N, et al. Reconstruction of ancestral chromosome architecture and gene repertoire reveals principles of genome evolution in a model yeast genus. Genome Res. 2016 Jul;26(7):918-32. doi: 10.1101/gr.204420.116. Epub 2016 May 31.",
109,744,495,0,True,0.01,4214,20,111,0,1e-08,1e-16,1498,100000,6780,1000,109,1961,50,0,False,kinetic_results_Lachancea_fermentati_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,151.46200108528137,111,744,3983,806,Lachancea_fermentati,True,0.01,111,6842,0,63,1155,0,0,none,98,10,806,3454,42,1,7586,275.0,Lachancea_fermentati,Lachancea fermentati,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 6772,Y-17056,6772.0,,,Genolevures,Public,Reference,No,8.0,4879.0,Unknown,10264457.0,1346284.0,42.57,Unknown,Leu,1717.0,3.0,28.0,11.0,"Vakirlis N, et al. Reconstruction of ancestral chromosome architecture and gene repertoire reveals principles of genome evolution in a model yeast genus. Genome Res. 2016 Jul;26(7):918-32. doi: 10.1101/gr.204420.116. Epub 2016 May 31.",
118,763,482,0,True,0.01,3730,34,124,0,1e-08,1e-16,1616,100000,6437,1000,118,1792,50,0,False,kinetic_results_Lachancea_kluyveri_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,167.7625069618225,124,763,4339,758,Lachancea_kluyveri,True,0.01,124,6432,0,63,1034,0,0,none,65,10,758,3756,42,1,7195,276.0,Lachancea_kluyveri,Lachancea kluyveri,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 3082,Y-12651,3082.0,7257.0,,Genolevures,Public,Type,No,8.0,5189.0,Unknown,11345814.0,1295559.0,41.52,Unknown,Leu,1716.0,4.0,31.0,8.0,"Génolevures Consortium, et al. Comparative genomics of protoploid Saccharomycetaceae. Genome Res. 2009 Oct;19(10):1696–709. ",
110,741,461,0,True,0.01,4298,24,122,0,1e-08,1e-16,1525,100000,6123,1000,110,2056,50,0,False,kinetic_results_Lachancea_lanzarotensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.39080715179443,122,741,4066,723,Lachancea_lanzarotensis,True,0.01,122,6105,0,63,1333,0,0,none,70,10,723,3483,42,1,6846,277.0,Lachancea_lanzarotensis,Lachancea lanzarotensis,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 12615,,12615.0,,,NCBI,Public,Type,No,24.0,4871.0,Unknown,11092131.0,910667.0,44.28,Unknown,Leu,1714.0,3.0,30.0,12.0,"Sarilar V, et al. Draft Genome Sequence of Lachancea lanzarotensis CBS 12615T, an Ascomycetous Yeast Isolated from Grapes. Genome Announc. 2015;3(2). ",
111,753,497,0,True,0.01,3704,21,119,0,1e-08,1e-16,1529,100000,6363,1000,111,1795,50,0,False,kinetic_results_Lachancea_meyersii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,149.36642909049988,119,753,4046,731,Lachancea_meyersii,True,0.01,119,6341,0,63,1064,0,0,none,88,10,731,3519,42,1,7094,278.0,Lachancea_meyersii,Lachancea meyersii,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 8951,Y-27269,8951.0,,,Genolevures,Public,Type,No,8.0,4955.0,Unknown,11261819.0,2013154.0,45.33,Unknown,Leu,1713.0,4.0,31.0,11.0,"Vakirlis N, et al. Reconstruction of ancestral chromosome architecture and gene repertoire reveals principles of genome evolution in a model yeast genus. Genome Res. 2016 Jul;26(7):918-32. doi: 10.1101/gr.204420.116. Epub 2016 May 31.",
103,737,474,0,True,0.01,4024,30,107,0,1e-08,1e-16,1524,100000,6801,1000,103,1895,50,0,False,kinetic_results_Lachancea_mirantina_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.2197561264038,107,737,4090,760,Lachancea_mirantina,True,0.01,107,6824,0,63,1135,0,0,none,99,10,760,3534,42,1,7561,279.0,Lachancea_mirantina,Lachancea mirantina,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 11717,,11717.0,,,Genolevures,Public,Type,No,8.0,4852.0,Unknown,10117267.0,1414338.0,45.1,Unknown,Leu,1687.0,3.0,54.0,15.0,"Vakirlis N, et al. Reconstruction of ancestral chromosome architecture and gene repertoire reveals principles of genome evolution in a model yeast genus. Genome Res. 2016 Jul;26(7):918-32. doi: 10.1101/gr.204420.116. Epub 2016 May 31.",
108,726,466,0,True,0.01,3882,38,112,0,1e-08,1e-16,1510,100000,6784,1000,108,1844,50,0,False,kinetic_results_Lachancea_nothofagi_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,150.46000480651855,112,726,4030,693,Lachancea_nothofagi,True,0.01,112,6751,0,63,1151,0,0,none,55,10,693,3471,42,1,7477,280.0,Lachancea_nothofagi,Lachancea nothofagi,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 11611,Y-48670,11611.0,,,Genolevures,Public,Type,No,8.0,5086.0,Unknown,11313798.0,1763880.0,43.72,Unknown,Leu,1705.0,5.0,38.0,11.0,"Vakirlis N, et al. Reconstruction of ancestral chromosome architecture and gene repertoire reveals principles of genome evolution in a model yeast genus. Genome Res. 2016 Jul;26(7):918-32. doi: 10.1101/gr.204420.116. Epub 2016 May 31.",
107,724,508,0,True,0.01,3802,22,111,0,1e-08,1e-16,1483,100000,6052,1000,107,1747,50,0,False,kinetic_results_Lachancea_quebecensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,168.816241979599,111,724,3861,654,Lachancea_quebecensis,True,0.01,111,5982,0,63,1093,0,0,none,93,10,654,3396,42,1,6706,281.0,Lachancea_quebecensis,Lachancea quebecensis,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,LL2013_164,,14088.0,,LL2013_164,Genolevures,Public,Reference,No,51.0,4672.0,Unknown,10225810.0,533508.0,46.71,Unknown,Leu,1725.0,4.0,20.0,10.0,"Freel KC, et al. Whole-Genome Sequencing and Intraspecific Analysis of the Yeast Species Lachancea quebecensis. Genome Biol Evol. 2016 Jan 5;8(3):733-41. doi: 10.1093/gbe/evv262.",
110,785,500,0,True,0.01,4276,36,114,0,1e-08,1e-16,1584,100000,7105,1000,110,2074,50,0,False,kinetic_results_Lachancea_thermotolerans_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,159.81015610694885,114,785,4205,799,Lachancea_thermotolerans,True,0.01,114,7119,0,63,1275,0,0,none,88,10,799,3606,42,1,7904,282.0,Lachancea_thermotolerans,Lachancea thermotolerans,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,CBS 6340,Y-8284,6340.0,19085.0,,Genolevures,Public,Type,Yes,8.0,4808.0,Unknown,10392861.0,1513537.0,47.3,Unknown,Leu,1732.0,3.0,16.0,8.0,"Génolevures Consortium, et al. Comparative genomics of protoploid Saccharomycetaceae. Genome Res. 2009 Oct;19(10):1696–709.",
100,747,477,0,True,0.01,4040,21,104,0,1e-08,1e-16,1500,100000,6542,1000,100,1929,50,0,False,kinetic_results_Lachancea_waltii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,145.66447281837463,104,747,3884,796,Lachancea_waltii,True,0.01,104,6591,0,63,1133,0,0,none,79,10,796,3413,42,1,7338,283.0,Lachancea_waltii,Lachancea waltii,,Saccharomycetaceae,Saccharomycetaceae,Lachancea,NCYC 2644,Y-8285,6430.0,10745.0,NCYC 2644,NCBI,Public,Type,No,713.0,5216.0,Unknown,10912112.0,62747.0,44.29,Unknown,Leu,1643.0,9.0,67.0,40.0,"Kellis M, et al. Proof and evolutionary analysis of ancient genome duplication in the yeast Saccharomyces cerevisiae. Nature 428, 617–624 (2004).",
102,731,600,0,True,0.01,4150,34,104,0,1e-08,1e-16,1534,100000,5993,1000,102,1737,50,0,False,kinetic_results_Lipomyces_starkeyi_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,160.0586280822754,104,731,4164,704,Lipomyces_starkeyi,True,0.01,104,5966,0,63,1033,0,0,none,69,10,704,3632,42,1,6697,1.0,Lipomyces_starkeyi,Lipomyces starkeyi,,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-11557,Y-11557,,5995.0,,JGI,Public,Type,Yes,117.0,8889.0,Unknown,21267709.0,1341299.0,46.92,Unknown,Leu,1566.0,11.0,126.0,56.0,"Riley R, et al. Comparative genomics of biotechnologically important yeasts. Proc Natl Acad Sci USA 113:9882-7 (2016).",
